symbol,timestamp,Open,High,Low,Close,Volume,trade_count,vwap,RSI,MACD,Signal,MA_20,MA_50,BB_upper,BB_lower,Volume_MA,Volume_Ratio
AAPL,2025-04-29 14:15:00+00:00,212.015,212.24,211.15,211.26,605568.0,10047.0,211.681098,38.64541832669358,0.0,0.0,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:20:00+00:00,211.24,211.41,210.98,211.0812,376585.0,6455.0,211.155843,38.64541832669358,-0.004011538461526243,-0.0022286324786256902,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:25:00+00:00,211.073,211.22,210.7,210.95,317716.0,5446.0,210.904705,38.64541832669358,-0.009180000386976417,-0.005077553752539922,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:30:00+00:00,210.96,211.2,210.84,211.1,284823.0,5462.0,211.014102,38.64541832669358,-0.005890046820695716,-0.00535278853172549,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:35:00+00:00,211.1,211.49,211.02,211.32,249223.0,5160.0,211.330045,38.64541832669358,0.0047759713622212985,-0.00233971145713399,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:40:00+00:00,211.345,211.4498,211.13,211.23,289036.0,5594.0,211.309857,38.64541832669358,0.0072494696932210445,0.0002594897827705532,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:45:00+00:00,211.245,211.6997,211.205,211.5303,290236.0,4900.0,211.515173,38.64541832669358,0.02231497472186561,0.005841144634058356,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:50:00+00:00,211.5444,211.88,211.33,211.83,343185.0,4992.0,211.595746,38.64541832669358,0.04631173783150189,0.015566989229077796,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 14:55:00+00:00,211.84,212.07,211.5721,211.6111,298527.0,5105.0,211.875685,38.64541832669358,0.051363966403471295,0.02383626854608222,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 15:00:00+00:00,211.62,211.8,211.27,211.4608,266265.0,4611.0,211.59337,38.64541832669358,0.04645873998276784,0.028905015380564465,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 15:05:00+00:00,211.47,211.57,211.16,211.35,219275.0,3792.0,211.435944,38.64541832669358,0.03635966653894229,0.030536050458617348,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
AAPL,2025-04-29 15:10:00+00:00,211.355,211.36,210.93,211.1282,242822.0,3965.0,211.122684,38.64541832669358,0.01627717873654433,0.02747384280670645,211.13157499999997,210.867662,211.77936999965567,210.48378000034427,295237.1,0.5358709999522419
